17-05-10_15:30:00.000,33095.21,4092.57,430.39,234.68,-7.12,322.50,-6.06,-17.87,0.99
17-05-10_15:30:00.000,33095.21,4092.57,450.39,234.68,-3.57,320.63,-6.59,-17.76,1.00
17-05-10_15:30:00.000,33095.21,4092.57,470.39,234.68,0.00,320.00,-7.04,-17.64,0.98
17-05-10_15:30:00.000,33095.21,4092.57,490.39,234.68,3.58,320.63,-7.52,-17.46,0.98
17-05-10_15:30:00.000,33095.21,4092.57,510.39,234.68,7.13,322.50,-7.81,-17.49,0.96
17-05-10_15:30:00.000,33095.21,4092.57,530.39,234.68,10.62,325.58,-8.10,-17.37,0.92
17-05-10_15:30:00.000,33095.21,4092.57,550.39,234.68,14.04,329.85,-8.20,-16.98,0.96
17-05-10_15:30:00.000,33078.89,4081.01,350.39,234.68,-19.44,360.56,-4.04,-18.39,1.01
17-05-10_15:30:00.000,33078.89,4081.01,370.39,234.68,-16.39,354.41,-4.66,-18.08,1.07
17-05-10_15:30:00.000,33078.89,4081.01,390.39,234.68,-13.23,349.29,-5.18,-17.80,1.05
17-05-10_15:30:00.000,33078.89,4081.01,410.39,234.68,-10.00,345.26,-5.77,-17.84,0.99
17-05-10_15:30:00.000,33078.89,4081.01,430.39,234.68,-6.71,342.35,-6.14,-17.61,1.01
17-05-10_15:30:00.000,33078.89,4081.01,450.39,234.68,-3.37,340.59,-6.66,-17.55,0.94
17-05-10_15:30:00.000,33078.89,4081.01,470.39,234.68,0.00,340.00,-7.07,-17.45,0.91
17-05-10_15:30:00.000,33078.89,4081.01,490.39,234.68,3.37,340.59,-7.52,-17.28,0.98
17-05-10_15:30:00.000,33078.89,4081.01,510.39,234.68,6.71,342.35,-7.86,-17.29,0.94
17-05-10_15:30:00.000,33078.89,4081.01,530.39,234.68,10.01,345.26,-8.10,-17.19,0.89
17-05-10_15:30:00.000,33078.89,4081.01,550.39,234.68,13.24,349.29,-8.31,-16.77,0.98
