17-05-10_15:30:00.000,34133.33,4995.33,678.21,236.73,28.81,456.51,-9.90,-7.28,1.71
17-05-10_15:30:00.000,34133.33,4995.33,698.21,236.73,30.96,466.48,-8.96,-9.99,1.42
17-05-10_15:30:00.000,34133.33,4995.33,718.21,236.73,33.02,477.08,-9.94,-12.20,1.60
17-05-10_15:30:00.000,34133.33,4995.33,738.21,236.73,34.99,488.27,-10.22,-13.14,1.42
17-05-10_15:30:00.000,34133.33,4995.33,758.21,236.73,36.87,500.00,-10.06,-15.49,1.26
17-05-10_15:30:00.000,34133.33,4995.33,778.21,236.73,38.66,512.25,-9.96,-18.48,1.31
17-05-10_15:30:00.000,34133.33,4995.33,798.21,236.73,40.36,524.98,-10.05,-19.25,1.35
17-05-10_15:30:00.000,34133.33,4995.33,818.21,236.73,41.99,538.15,-9.52,-20.29,1.67
17-05-10_15:30:00.000,34133.33,4995.33,838.21,236.73,43.53,551.73,-9.60,-21.20,1.13
17-05-10_15:30:00.000,34116.61,4984.36,418.21,236.73,-5.44,421.90,-1.15,-20.90,1.51
17-05-10_15:30:00.000,34116.61,4984.36,438.21,236.73,-2.73,420.48,-1.50,-20.80,1.57
17-05-10_15:30:00.000,34116.61,4984.36,458.21,236.73,-0.00,420.00,-1.93,-20.75,1.55
17-05-10_15:30:00.000,34116.61,4984.36,478.21,236.73,2.73,420.48,-2.79,-20.55,1.55
17-05-10_15:30:00.000,34116.61,4984.36,498.21,236.73,5.44,421.90,-3.45,-20.58,1.47
17-05-10_15:30:00.000,34116.61,4984.36,518.21,236.73,8.13,424.27,-3.57,-20.15,1.59
17-05-10_15:30:00.000,34116.61,4984.36,538.21,236.73,10.78,427.55,-4.42,-19.74,1.63
17-05-10_15:30:00.000,34116.61,4984.36,558.21,236.73,13.39,431.74,-5.24,-19.17,1.56
17-05-10_15:30:00.000,34116.61,4984.36,578.21,236.73,15.95,436.81,-6.37,-17.23,1.57
17-05-10_15:30:00.000,34116.61,4984.36,598.21,236.73,18.43,442.72,-7.55,-13.12,1.53
17-05-10_15:30:00.000,34116.61,4984.36,618.21,236.73,20.85,449.44,-7.90,-8.09,1.71
17-05-10_15:30:00.000,34116.61,4984.36,638.21,236.73,23.20,456.95,-9.22,-3.80,1.76
17-05-10_15:30:00.000,34116.61,4984.36,658.21,236.73,25.46,465.19,-9.54,-5.45,1.73
17-05-10_15:30:00.000,34116.61,4984.36,678.21,236.73,27.65,474.14,-9.76,-8.68,1.66
17-05-10_15:30:00.000,34116.61,4984.36,698.21,236.73,29.75,483.74,-9.28,-9.99,1.73
17-05-10_15:30:00.000,34116.61,4984.36,718.21,236.73,31.76,493.97,-9.89,-13.54,1.58
17-05-10_15:30:00.000,34116.61,4984.36,738.21,236.73,33.69,504.78,-10.25,-14.44,1.63
17-05-10_15:30:00.000,34116.61,4984.36,758.21,236.73,35.54,516.14,-10.51,-15.33,1.61
17-05-10_15:30:00.000,34116.61,4984.36,778.21,236.73,37.30,528.02,-10.40,-18.81,1.31
17-05-10_15:30:00.000,34116.61,4984.36,798.21,236.73,38.99,540.37,-10.34,-20.16,1.46
17-05-10_15:30:00.000,34116.61,4984.36,818.21,236.73,40.60,553.18,-10.02,-20.36,1.19
17-05-10_15:30:00.000,34116.61,4984.36,838.21,236.73,42.14,566.40,-9.91,-21.57,1.38
17-05-10_15:30:00.000,34116.61,4984.36,858.21,236.73,43.60,580.01,-10.18,-21.14,1.19
17-05-10_15:30:00.000,34099.89,4973.39,418.21,236.73,-5.19,441.82,-0.84,-20.90,1.63
17-05-10_15:30:00.000,34099.89,4973.39,438.21,236.73,-2.60,440.46,-1.62,-20.85,1.47
17-05-10_15:30:00.000,34099.89,4973.39,458.21,236.73,-0.00,440.00,-1.92,-20.55,1.49
17-05-10_15:30:00.000,34099.89,4973.39,478.21,236.73,2.60,440.46,-2.59,-20.42,1.56
17-05-10_15:30:00.000,34099.89,4973.39,498.21,236.73,5.19,441.82,-3.25,-20.40,1.54
17-05-10_15:30:00.000,34099.89,4973.39,518.21,236.73,7.77,444.07,-3.57,-19.92,1.68
17-05-10_15:30:00.000,34099.89,4973.39,538.21,236.73,10.30,447.22,-4.15,-19.55,1.66
17-05-10_15:30:00.000,34099.89,4973.39,558.21,236.73,12.80,451.22,-5.30,-18.87,1.48
17-05-10_15:30:00.000,34099.89,4973.39,578.21,236.73,15.25,456.07,-6.38,-17.02,1.54
17-05-10_15:30:00.000,34099.89,4973.39,598.21,236.73,17.65,461.74,-7.36,-13.06,1.55
17-05-10_15:30:00.000,34099.89,4973.39,618.21,236.73,19.98,468.19,-7.98,-7.93,1.60
17-05-10_15:30:00.000,34099.89,4973.39,638.21,236.73,22.25,475.40,-9.32,-4.62,1.79
17-05-10_15:30:00.000,34099.89,4973.39,658.21,236.73,24.44,483.32,-9.43,-6.22,1.79
17-05-10_15:30:00.000,34099.89,4973.39,678.21,236.73,26.56,491.94,-9.46,-9.70,1.67
17-05-10_15:30:00.000,34099.89,4973.39,698.21,236.73,28.61,501.20,-9.27,-11.84,1.67
17-05-10_15:30:00.000,34099.89,4973.39,718.21,236.73,30.58,511.08,-10.41,-15.72,1.68
17-05-10_15:30:00.000,34099.89,4973.39,738.21,236.73,32.47,521.54,-10.79,-17.02,1.55
17-05-10_15:30:00.000,34099.89,4973.39,758.21,236.73,34.29,532.54,-10.47,-16.29,1.54
17-05-10_15:30:00.000,34099.89,4973.39,778.21,236.73,36.03,544.06,-10.57,-18.92,1.40
17-05-10_15:30:00.000,34099.89,4973.39,798.21,236.73,37.69,556.06,-10.53,-21.61,1.52
17-05-10_15:30:00.000,34099.89,4973.39,818.21,236.73,39.29,568.51,-10.10,-20.55,1.24
17-05-10_15:30:00.000,34099.89,4973.39,838.21,236.73,40.82,581.38,-10.00,-22.33,1.29
17-05-10_15:30:00.000,34099.89,4973.39,858.21,236.73,42.27,594.65,-10.35,-22.43,1.14
17-05-10_15:30:00.000,34099.89,4973.39,878.21,236.73,43.67,608.28,-10.34,-22.93,1.25
17-05-10_15:30:00.000,34083.16,4962.42,398.21,236.73,-7.43,463.90,-0.15,-20.85,1.53
17-05-10_15:30:00.000,34083.16,4962.42,418.21,236.73,-4.97,461.74,-0.49,-20.74,1.61
17-05-10_15:30:00.000,34083.16,4962.42,438.21,236.73,-2.49,460.44,-1.48,-20.72,1.54
17-05-10_15:30:00.000,34083.16,4962.42,458.21,236.73,-0.00,460.00,-1.95,-20.64,1.59
17-05-10_15:30:00.000,34083.16,4962.42,478.21,236.73,2.49,460.44,-2.35,-20.25,1.70
17-05-10_15:30:00.000,34083.16,4962.42,498.21,236.73,4.97,461.74,-3.08,-20.33,1.56
17-05-10_15:30:00.000,34083.16,4962.42,518.21,236.73,7.43,463.90,-3.46,-19.86,1.63
17-05-10_15:30:00.000,34083.16,4962.42,538.21,236.73,9.87,466.91,-4.29,-19.50,1.55
17-05-10_15:30:00.000,34083.16,4962.42,558.21,236.73,12.26,470.75,-5.23,-18.85,1.59
17-05-10_15:30:00.000,34083.16,4962.42,578.21,236.73,14.62,475.40,-6.51,-16.90,1.61
17-05-10_15:30:00.000,34083.16,4962.42,598.21,236.73,16.93,480.83,-7.25,-13.19,1.62
17-05-10_15:30:00.000,34083.16,4962.42,618.21,236.73,19.18,487.04,-9.08,-6.88,1.66
17-05-10_15:30:00.000,34083.16,4962.42,638.21,236.73,21.37,493.96,-9.41,-4.12,1.73
17-05-10_15:30:00.000,34083.16,4962.42,658.21,236.73,23.50,501.60,-9.42,-7.09,1.73
17-05-10_15:30:00.000,34083.16,4962.42,678.21,236.73,25.56,509.91,-9.38,-10.88,1.66
17-05-10_15:30:00.000,34083.16,4962.42,698.21,236.73,27.55,518.85,-9.63,-13.15,1.63
17-05-10_15:30:00.000,34083.16,4962.42,718.21,236.73,29.48,528.40,-10.62,-16.91,1.75
17-05-10_15:30:00.000,34083.16,4962.42,738.21,236.73,31.33,538.52,-10.83,-18.02,1.62
